cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,maximum_drawdown,win_rate,observations,trades,model
0.19238274016856183,0.04167397862564903,0.2811007724252852,0.1452468935747728,-0.429253549608019,0.48250460405156537,1086,321,xgboost
-0.685440592638238,-0.2353814670826221,0.2812986491704068,-0.9540686387774809,-0.7625439348949852,0.46500920810313073,1086,253,lstm
0.7693458909911637,0.1415725286256153,0.2807989359955969,0.4715357004419818,-0.33433709566003955,0.5303867403314917,1086,0,buy_and_hold
